Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
3320	-11641.18	-11691.67	50.48367	0.6697462	0.01334686	0.02195504	0.05247615	0.01809538	0.06050348	0.0004012846	0.0453561	0.00650689	0.009724182	0.01439274	0.005291165	0.05395209	0.02946279	0.047838	0.03937601	0.0770897	0.01541938	0.0004542699	0.1073993	0.05494066	0.02244123	0.001276735	0.008054755	0.03741703	0.01318021	0.0006862546	0.07247506	0.01035709	0.08326097	0.03878975	0.1115962	0.01635583	0.09718713	0.07219039	0.041251	0.0437218	0.1669382	0.004741655	0.06811744	0.01025753	0.009784011	0.003275396	0.05545334	0.01134268	0.005365713	0.04035229	0.06199933	0.009727967	0.008012993	0.02944353	0.07728223	0.03290727	0.0426809	0.03255348	0.02213369	0.0005554608	0.01424407	0.0268473	0.01764534	0.03406029	0.02670057	0.0275752	0.006895925	0.003425333	0.01877948	0.1723872	0.03107069	0.01214063	0.03643807	0.09103215	0.02176032	0.02416843	0.01200902	0.009038795	0.01617691	0.04408518	0.001889649	0.01865527	0.02633142	0.004170961	0.05084985	0.01019433	0.02002907	0.02381819	0.01212351	0.0187854	0.06027821	0.01378696	0.06529997	0.002595525	0.02118257	0.03207562	0.07988455	0.0260579	0.01022733	0.002636751	0.02172829	0.149277	0.196371	0.165427	0.156151	0.14358	0.189195	0.01389582	0.253095	0.262759	0.241982	0.242163	0.0677414	0.348899	0.91312	2.67024	3.20623
3330	-11639.8	-11689.71	49.91434	0.5953937	0.006047633	0.03589462	0.03864719	0.01887659	0.06227484	0.000991109	0.02346878	0.004686203	0.01172859	0.01505789	0.007639755	0.03792352	0.02183071	0.0454671	0.03142711	0.1160229	0.009159935	0.0006913768	0.1179865	0.05274144	0.01872743	0.001190825	0.01961708	0.0410595	0.02024116	0.001045207	0.06251471	0.01943598	0.1086986	0.02923689	0.09845247	0.007991305	0.08152131	0.08009796	0.03661369	0.04240802	0.197648	0.004202343	0.05440062	0.009764175	0.00576296	0.006288756	0.06085367	0.005530845	0.008981797	0.04353178	0.0568002	0.001929772	0.007566295	0.02114434	0.08576457	0.03062748	0.04835358	0.02044722	0.02228256	0.0009340074	0.0190062	0.02558152	0.01170235	0.01990766	0.01516288	0.02614861	0.003291651	0.006601411	0.0139733	0.1618311	0.02094767	0.01035578	0.04355296	0.1150864	0.0135842	0.01979386	0.01292673	0.007075517	0.01114889	0.05481637	0.003023971	0.02400103	0.02853366	0.002686479	0.0806639	0.001765147	0.03058903	0.01075435	0.02156639	0.01191547	0.08510118	0.02029265	0.0816853	0.002632037	0.02090276	0.03821891	0.08808034	0.01749912	0.01083841	0.01428828	0.01404915	0.157209	0.194763	0.174217	0.164449	0.151209	0.158152	0.00696052	0.247179	0.264841	0.243899	0.244082	0.0521594	0.309702	0.878951	2.75919	3.241813
3340	-11647.87	-11694.64	46.77353	0.6081476	0.007867925	0.05134676	0.07394656	0.006256329	0.07422409	0.0007517541	0.04143937	0.006333514	0.01553616	0.0146252	0.01469107	0.04671301	0.02970388	0.05668085	0.04586748	0.08216922	0.01671126	0.0003317141	0.1316949	0.07934785	0.01845672	0.001747707	0.01594166	0.03549576	0.01533149	0.003229358	0.06648911	0.0133872	0.09329486	0.02534295	0.1127041	0.02051304	0.08915023	0.07660149	0.03796473	0.04248037	0.1916557	0.007664398	0.0580857	0.01349115	0.005997641	0.01181725	0.07016613	0.002224141	0.006153389	0.0558293	0.08005986	0.001347508	0.01768049	0.01395024	0.076605	0.02916191	0.0504254	0.01339703	0.01655982	0.001213952	0.01515159	0.01355359	0.009238807	0.02854652	0.02173728	0.03482114	0.00597409	0.007244002	0.008829478	0.1644523	0.01724797	0.01414253	0.05162474	0.1225461	0.03203037	0.03198035	0.01044031	0.01401621	0.01425651	0.05046543	0.00584172	0.0242853	0.04079863	0.002911326	0.06261356	0.002401382	0.01470246	0.01842129	0.03508601	0.02092288	0.07013859	0.0166482	0.06627455	0.003588294	0.02034315	0.03284812	0.09810749	0.01828191	0.00238705	0.01722161	0.008135668	0.159827	0.181353	0.177119	0.167188	0.153727	0.160786	0.00696052	0.24739	0.265067	0.243253	0.24429	0.0547927	0.316771	0.885419	2.74302	3.438114
3350	-11641.49	-11688.35	46.86714	0.5752569	0.01533403	0.02179629	0.06752071	0.01059219	0.07504195	0.001337695	0.03429241	0.008951119	0.01309466	0.01120761	0.007078739	0.06372881	0.03575624	0.03122244	0.04256148	0.1120991	0.01718256	0.00165845	0.1014195	0.07318919	0.03256789	0.005393815	0.01197338	0.03095675	0.01473818	0.005003411	0.05618914	0.01405972	0.1032315	0.03430437	0.1094849	0.01171756	0.07294913	0.09966217	0.06521227	0.0565239	0.2151455	0.01022895	0.06817841	0.01177462	0.01071912	0.002510441	0.05119036	0.003603561	0.007310864	0.04016185	0.06671188	0.001045957	0.01626108	0.0157422	0.07100797	0.03569314	0.05158031	0.01382232	0.01869401	0.001052371	0.01366398	0.01003217	0.01654295	0.02206633	0.01881479	0.02408296	0.005608325	0.01152586	0.01162059	0.1788876	0.01746723	0.01339295	0.03087971	0.1158634	0.02296311	0.02728446	0.008595036	0.01073437	0.005354097	0.06324246	0.00772034	0.01633514	0.04018721	0.002055891	0.05293523	0.002480666	0.0251428	0.02617632	0.02770716	0.01673025	0.06557668	0.01464746	0.08020235	0.002539893	0.02862924	0.03294751	0.1201521	0.03556716	0.001453008	0.009580283	0.01340581	0.156946	0.19611	0.173926	0.164174	0.150956	0.157887	0.000953952	0.246585	0.264205	0.245714	0.243496	0.0480482	0.298235	0.868151	2.78557	3.432263
3360	-11649.84	-11694.78	44.93979	0.6076149	0.01362067	0.0293691	0.06056737	0.01844443	0.08288509	0.001284807	0.05458126	0.0134609	0.009146236	0.01727022	0.01306551	0.08983055	0.02642459	0.0506509	0.03678305	0.08639302	0.01357766	0.00116101	0.1030411	0.08909918	0.01837401	0.005961024	0.02089078	0.04474764	0.02163917	0.003595965	0.08363135	0.02404544	0.1062479	0.0471427	0.0994863	0.008970147	0.07837766	0.08046865	0.04357867	0.0451186	0.1791081	0.00713161	0.06593438	0.0105659	0.01419321	0.004487829	0.04434021	0.003679085	0.006049168	0.03785148	0.08275412	0.002452101	0.01587118	0.01833166	0.07911389	0.03718761	0.04593077	0.01413407	0.01773437	0.002049063	0.01463786	0.008885959	0.01594904	0.0284808	0.01313922	0.02678667	0.004791614	0.009958733	0.0127606	0.1924965	0.01558695	0.009320868	0.058491	0.1378827	0.01768713	0.02876802	0.01417399	0.01625896	0.00886871	0.06314962	0.002003233	0.01863087	0.03041244	0.0004929884	0.07066869	0.003247133	0.02115078	0.02812642	0.016248	0.02016257	0.06822777	0.02140371	0.06809956	0.00117695	0.0334302	0.05352306	0.1142009	0.02135576	0.001288044	0.01164264	0.01732345	0.16193	0.170585	0.179448	0.169387	0.15575	0.162901	0.000953952	0.246493	0.254559	0.250672	0.248276	0.0546823	0.316478	0.885155	2.74368	3.552723
3370	-11637.85	-11685.87	48.01623	0.5896914	0.01442982	0.03400373	0.07130758	0.01017193	0.05281294	0.0008201936	0.03418356	0.01463258	0.01463807	0.01526797	0.008423902	0.05987987	0.04424403	0.03830487	0.02285625	0.0949616	0.01820078	0.003891158	0.08667744	0.06559685	0.0366156	0.004992686	0.02157668	0.03864352	0.01027447	0.002716427	0.06267095	0.01422519	0.09685878	0.03183013	0.09787544	0.01070409	0.08870972	0.07474258	0.04455952	0.04335114	0.2005449	0.01312323	0.05955727	0.01108874	0.01228133	0.004141928	0.04215894	0.006344958	0.005927512	0.02864227	0.09767945	0.001152569	0.01740418	0.01014863	0.05930764	0.03485115	0.06487184	0.01195228	0.01964694	0.007004706	0.01898387	0.01165638	0.01017283	0.01288766	0.02501447	0.03058719	0.003476164	0.01678678	0.006845241	0.1924965	0.01216901	0.01326368	0.05169265	0.1142201	0.01080196	0.0275313	0.0149672	0.01408597	0.007871739	0.07437232	0.005533587	0.02344996	0.02459147	0.001884407	0.08038243	0.008440635	0.02629579	0.02226005	0.01140588	0.01856775	0.07346912	0.01610974	0.06835622	0.0006850956	0.01427391	0.03330469	0.1198457	0.03370755	0.001655814	0.006618823	0.006240965	0.164724	0.173529	0.182545	0.149109	0.164382	0.165712	0.000953952	0.245781	0.256711	0.249948	0.247559	0.0509891	0.306493	0.875967	2.76655	3.360445
3380	-11631.05	-11680.37	49.3118	0.6416431	0.0178039	0.04424925	0.04176236	0.01462796	0.05137032	0.001521383	0.04379	0.003644443	0.01909886	0.01485086	0.007833356	0.06324199	0.03157509	0.03907094	0.04130527	0.1024688	0.01673139	0.003725833	0.1046893	0.06090866	0.01603994	0.001835556	0.01516493	0.04599043	0.008941862	0.00239008	0.05541964	0.01655376	0.09411896	0.02400573	0.1064029	0.007515105	0.1006266	0.09777569	0.05153456	0.04729213	0.1803163	0.009299472	0.06149921	0.01167086	0.007041304	0.005313121	0.05567527	0.004570502	0.007598593	0.0256363	0.07509535	0.001155504	0.01683459	0.01006408	0.08246273	0.04713039	0.05369412	0.01319697	0.01622411	0.01554872	0.01330237	0.01103544	0.01073818	0.01066257	0.01998614	0.04565276	0.004434124	0.004956398	0.01613115	0.1691664	0.02898325	0.02293027	0.03049913	0.09980794	0.01453543	0.02646367	0.01400792	0.007372741	0.01120355	0.05083272	0.007284818	0.02491326	0.02905081	0.003132605	0.05795908	0.0158307	0.02611706	0.02040805	0.01491436	0.01802533	0.06586045	0.01897481	0.05341213	0.0006808034	0.01199106	0.02304848	0.1008883	0.02902086	0.005035203	0.006007453	0.01830918	0.165266	0.157816	0.186103	0.152015	0.167585	0.171214	0.000953952	0.250069	0.26119	0.254309	0.234431	0.061795	0.334644	0.901163	2.7024	3.279472
3390	-11642.13	-11693.32	51.19683	0.5907076	0.01356156	0.03745944	0.04593404	0.005414715	0.05225673	0.001545576	0.03851653	0.001376763	0.006739956	0.01741716	0.009810144	0.04739928	0.02971357	0.04042316	0.04669188	0.09836271	0.007236281	0.001414587	0.1092205	0.0511562	0.02488992	0.00252192	0.01876657	0.02393578	0.02666018	0.002903108	0.07084516	0.02067255	0.1017359	0.03554673	0.09604899	0.007862432	0.05487592	0.08879242	0.0609701	0.05447666	0.1709841	0.008279688	0.06789663	0.0133858	0.00904031	0.006399631	0.05060227	0.004011749	0.002088251	0.02112084	0.08230471	0.003058209	0.0170054	0.0131803	0.0598694	0.0303379	0.04528058	0.01431832	0.01682217	0.01194939	0.01783485	0.009389429	0.01250253	0.01033022	0.01650998	0.01574159	0.008598399	0.00881507	0.01317234	0.1397253	0.02760814	0.01075059	0.04341798	0.09164369	0.01956679	0.02427043	0.01121992	0.007873559	0.01253511	0.05962117	0.01208693	0.02491326	0.02511446	0.009608768	0.08396506	0.0157838	0.01762621	0.01347867	0.01069238	0.009833837	0.045317	0.01904318	0.0742335	0.001145983	0.02604726	0.03310616	0.1206607	0.03193533	0.00893744	0.004385176	0.01152459	0.160627	0.168149	0.180878	0.161058	0.162881	0.166407	0.000953952	0.24659	0.257556	0.250771	0.245084	0.0511973	0.307067	0.876503	2.76523	3.161658
3400	-11635.18	-11685.02	49.83671	0.6013744	0.01346666	0.04644951	0.04550467	0.007659261	0.04147876	0.002629743	0.0427562	0.000935521	0.01569026	0.01903382	0.01039828	0.0571683	0.02031628	0.03404359	0.03348836	0.09803681	0.0169883	0.002000801	0.1072652	0.0691467	0.02236429	0.004198223	0.008960031	0.04600028	0.01794693	0.002718013	0.07647452	0.01657818	0.08604098	0.04215293	0.09534385	0.01483749	0.08681608	0.07153636	0.07467052	0.04395268	0.1811613	0.004383323	0.05194002	0.01096263	0.01780528	0.005415825	0.04493088	0.0104155	0.003369022	0.03738142	0.06713297	0.002130934	0.023367	0.01524201	0.0605302	0.01773594	0.04776861	0.01049647	0.01804597	0.004479944	0.01817626	0.02147594	0.01165098	0.01029817	0.02392163	0.03024079	0.0044522	0.006419305	0.01930765	0.201476	0.0214213	0.01494426	0.05027219	0.1070527	0.02459294	0.0224141	0.01257572	0.01692215	0.01652004	0.06211306	0.005902141	0.02624961	0.02979275	0.005989194	0.06083544	0.01189436	0.0188122	0.01995914	0.01528943	0.01161456	0.06191709	0.01495224	0.063925	0.0008221916	0.02373077	0.01759869	0.07495284	0.02442591	0.00531422	0.009678779	0.01701766	0.16493	0.172653	0.172815	0.165373	0.146391	0.177838	0.000953952	0.251392	0.255914	0.249172	0.243522	0.0533917	0.313035	0.882019	2.75155	3.246665
3410	-11642.86	-11692.16	49.30141	0.5755538	0.01111252	0.03116547	0.04390142	0.01197459	0.07919358	0.003046165	0.04453715	0.0008428973	0.01422216	0.0171392	0.01283952	0.0664697	0.01973231	0.04326628	0.05842995	0.08841935	0.01817825	0.0004733147	0.1122237	0.08254375	0.03265313	0.001573275	0.01473239	0.03299317	0.01069632	0.003644172	0.07741912	0.01596826	0.08506053	0.03371508	0.1313187	0.01411218	0.09716384	0.06666392	0.04666647	0.04837691	0.1829768	0.002214096	0.05016835	0.01076588	0.0101315	0.002833136	0.06125058	0.00519514	0.01156295	0.02399929	0.05527415	0.002918778	0.02848009	0.008757901	0.08484898	0.02141511	0.0324262	0.01428824	0.0339282	0.002990037	0.01739523	0.02175695	0.01448524	0.02577954	0.01609151	0.02720926	0.003794351	0.003244387	0.01488841	0.1515242	0.01270812	0.01014301	0.04350056	0.1220367	0.02718323	0.02733766	0.01100092	0.011732	0.01390843	0.04116333	0.005603012	0.0186839	0.02339709	0.001714448	0.06145643	0.0113909	0.03342842	0.01493902	0.01701462	0.01221525	0.06270241	0.01706394	0.063925	0.0005473117	0.01720696	0.03796153	0.09691056	0.0252621	0.01054911	0.003193239	0.009178975	0.159702	0.193122	0.169301	0.16024	0.143414	0.174222	0.000953952	0.251392	0.255914	0.249172	0.243522	0.0481084	0.298407	0.868316	2.78517	3.280121
3420	-11639.43	-11689.46	50.03585	0.6218883	0.0143829	0.03001655	0.05752473	0.01204319	0.06020195	0.003871031	0.03476349	0.00282706	0.01053819	0.00749381	0.00522804	0.06244509	0.03749241	0.03862885	0.04611828	0.09062264	0.01769515	0.0001294456	0.09328316	0.08033397	0.02278674	0.002709121	0.01870298	0.03258936	0.00973661	0.0009641745	0.06915758	0.02538479	0.08782369	0.02482852	0.1118908	0.009466344	0.08670442	0.07412737	0.04113616	0.04562114	0.2065026	0.002282833	0.05741679	0.01450856	0.01142377	0.005670355	0.04156838	0.006845013	0.003538912	0.02749676	0.06882529	0.004287687	0.01176458	0.01500515	0.07511283	0.02447217	0.05485238	0.009961532	0.01833165	0.005482021	0.02264791	0.01834316	0.01599327	0.02662571	0.01150042	0.03759457	0.002594144	0.005350742	0.002442443	0.1715598	0.01724813	0.008576552	0.0376328	0.09213498	0.02094706	0.03653949	0.02125885	0.01700355	0.02141262	0.08254035	0.01084692	0.02049359	0.01913112	0.003520682	0.06141549	0.005502192	0.02590608	0.02562297	0.02688864	0.01512405	0.04927146	0.00679818	0.07058431	0.00123738	0.03558515	0.03299258	0.06797259	0.02476221	0.009336418	0.007596027	0.009065507	0.167471	0.183411	0.160788	0.152182	0.170687	0.165461	0.000953952	0.25497	0.245323	0.252719	0.246988	0.0576516	0.324222	0.892088	2.72604	3.234219
3430	-11629.44	-11682.26	52.82374	0.6218883	0.007993219	0.03238492	0.0511808	0.01892858	0.05608835	0.004372783	0.04289827	0.003802741	0.01185857	0.01157038	0.009625894	0.08068338	0.02681291	0.0324741	0.03030426	0.07304158	0.01463439	9.098878e-05	0.1134861	0.06157969	0.02602071	0.001034181	0.01018833	0.03513955	0.01161043	0.00105464	0.07719501	0.02033471	0.07862164	0.03928789	0.116391	0.008995169	0.06004645	0.07763157	0.03421534	0.04421371	0.1787397	0.003241625	0.04589513	0.005969317	0.005415566	0.008358625	0.04692072	0.008947511	0.002365587	0.03719015	0.05271663	0.006596393	0.01204347	0.007446255	0.08489169	0.02944202	0.04925681	0.005814876	0.01742116	0.006707797	0.0228105	0.00737912	0.01055229	0.02249677	0.01663323	0.02661486	0.002275971	0.007270886	0.002407668	0.1745037	0.01820369	0.0104923	0.03639626	0.1089693	0.01306158	0.01660387	0.01113472	0.02717991	0.01017688	0.04719846	0.007151659	0.03487682	0.01936915	0.001630172	0.05973265	0.02138001	0.02531037	0.01441012	0.01354679	0.01270093	0.05552608	0.01628231	0.04896828	0.0008565115	0.01656296	0.01993153	0.09964216	0.02337597	0.01485561	0.00632758	0.01400295	0.173851	0.190398	0.157344	0.15798	0.148662	0.171765	0.000953952	0.249569	0.247101	0.254551	0.248778	0.0576516	0.324222	0.892088	2.72604	3.059976
3440	-11630.09	-11679.46	49.3619	0.6464612	0.005380195	0.03281588	0.05172841	0.01014159	0.04615956	0.004392887	0.04209686	0.004789246	0.02006152	0.018412	0.01289238	0.07517696	0.03704953	0.03364053	0.03993974	0.1129866	0.01195791	8.662663e-05	0.1167341	0.05621212	0.01212323	0.0005268614	0.01205984	0.04999863	0.02237606	0.001236966	0.0766038	0.01887138	0.1085602	0.02819566	0.126544	0.01189256	0.08066361	0.0614321	0.03785153	0.04293039	0.1711313	0.00668948	0.08055248	0.01311215	0.009238589	0.0068273	0.03826007	0.007721585	0.004409678	0.03325483	0.05701207	0.007157053	0.01265079	0.008159792	0.0724097	0.033026	0.04925681	0.0080694	0.01724716	0.003835537	0.008901328	0.007263593	0.01085285	0.01941422	0.01886866	0.0217872	0.003210782	0.01279486	0.009152928	0.2046933	0.01338912	0.005927272	0.05071509	0.1030676	0.01989082	0.02257979	0.01291831	0.01413257	0.0107963	0.06343123	0.004826455	0.03444791	0.02546679	0.003326793	0.0568319	0.004454957	0.02553563	0.02237778	0.01686362	0.01394387	0.07265172	0.01780683	0.05666606	0.002374956	0.01280473	0.03035389	0.1071906	0.0473446	0.005727907	0.003370625	0.01364209	0.172559	0.188983	0.163609	0.156805	0.147556	0.170488	0.000953952	0.249569	0.247101	0.254551	0.248778	0.0628106	0.337135	0.90329	2.69677	3.276341
3450	-11643.75	-11693.47	49.71452	0.6533616	0.005896706	0.04425583	0.043899	0.01174022	0.04057698	0.01059589	0.0268419	0.007459175	0.02689765	0.0109981	0.003910165	0.05629353	0.02674108	0.0338676	0.03700004	0.06924716	0.008050555	0.0001717611	0.116695	0.06413168	0.02115202	0.001208836	0.01370744	0.0380698	0.02321903	0.001492109	0.06750918	0.01543954	0.09205242	0.02992625	0.1378392	0.00915659	0.07801109	0.1015453	0.02731061	0.04893142	0.1691045	0.009583494	0.08351268	0.005850767	0.005009798	0.007619828	0.04960923	0.008441616	0.007356512	0.03694161	0.09135799	0.004623669	0.01013788	0.01948118	0.0778645	0.03660074	0.05197684	0.02042043	0.02389061	0.003131965	0.005782054	0.005932597	0.02098622	0.02385602	0.02947633	0.0243689	0.01002627	0.004400892	0.005820001	0.1887726	0.02587732	0.01365605	0.04440573	0.1085344	0.01304399	0.03171159	0.01471234	0.01061218	0.01098849	0.06099155	0.004534948	0.01608762	0.02590363	0.00319667	0.04923864	0.006716599	0.01999711	0.01096451	0.01744437	0.02200831	0.05255001	0.01974182	0.05905237	0.001948815	0.02339663	0.03293487	0.1113262	0.02723142	0.003702585	0.004393673	0.01361898	0.173105	0.189581	0.164127	0.157302	0.144856	0.171028	0.000953952	0.256401	0.253866	0.234145	0.255589	0.0642682	0.340668	0.906279	2.68879	3.254302
3460	-11630.7	-11681.86	51.15346	0.6168336	0.006482052	0.03353079	0.0441774	0.009713735	0.06710477	0.002990552	0.04371825	0.006517523	0.01578774	0.01363295	0.003505137	0.05175144	0.02764193	0.0307867	0.03234865	0.09445954	0.00985131	0.0002326446	0.1213093	0.06276192	0.01897257	0.002078196	0.01212558	0.04237646	0.02591136	0.001540877	0.07028316	0.01747222	0.1281603	0.02843657	0.1159068	0.01700143	0.06370295	0.07475631	0.03546254	0.04740091	0.1691045	0.008156377	0.04605304	0.009092502	0.01152627	0.01141524	0.0417239	0.008457919	0.006694037	0.03266946	0.06841302	0.0008900641	0.02131601	0.01873062	0.06864748	0.05447334	0.05682113	0.02151073	0.02407908	0.004109774	0.006084375	0.009544627	0.02253543	0.02449637	0.01989123	0.02615061	0.008517793	0.006480073	0.01000011	0.1622234	0.02229334	0.01581363	0.03361631	0.08829372	0.01152689	0.02529817	0.01592554	0.01433148	0.007709388	0.04484741	0.007874562	0.02324064	0.0200059	0.003768538	0.06413362	0.01130802	0.02386017	0.02107912	0.01571889	0.01620388	0.05106732	0.01046288	0.04988955	0.002099225	0.02322886	0.02616236	0.09647419	0.0317519	0.006588749	0.005185972	0.01490712	0.151062	0.200328	0.165846	0.170725	0.146373	0.165666	0.000953952	0.257804	0.243577	0.253388	0.245231	0.0565975	0.321501	0.88967	2.73223	3.164369
3470	-11626.89	-11679.94	53.05113	0.6598717	0.005637949	0.02476404	0.0422907	0.01061039	0.04783515	0.004008959	0.03252544	0.004991906	0.01109649	0.01422337	0.006435104	0.04969237	0.04062037	0.02776633	0.04095698	0.1043534	0.008748353	0.0001691575	0.08966716	0.07480575	0.02995378	0.002010893	0.00921055	0.03609051	0.02400958	0.0009406859	0.0565678	0.02070872	0.08685371	0.03659509	0.1007552	0.01223173	0.06989985	0.07475631	0.04445964	0.04222336	0.1641071	0.003060278	0.06279297	0.01171129	0.007197157	0.006160806	0.03498164	0.006594047	0.002248646	0.03566955	0.06384845	0.0005213263	0.01447003	0.01081581	0.06871854	0.02759896	0.03666966	0.019338	0.02021769	0.004382626	0.009768303	0.02176324	0.01596598	0.03212219	0.01431372	0.02267036	0.007650845	0.001756749	0.01282315	0.1390298	0.02530997	0.007773451	0.04482847	0.09632206	0.009657375	0.01890171	0.01174627	0.01652618	0.01139504	0.05078338	0.00390512	0.02268568	0.02620133	0.006348826	0.05400131	0.01426786	0.01219984	0.02171937	0.01217524	0.01184642	0.08659883	0.0161565	0.07462778	0.004906887	0.01768767	0.02478932	0.09726955	0.04053637	0.01954048	0.007100608	0.01051927	0.15444	0.182445	0.169555	0.174543	0.149647	0.16937	0.000953952	0.257071	0.245728	0.252668	0.244534	0.0656463	0.343965	0.909039	2.68135	3.045764
3480	-11633.4	-11684.57	51.16335	0.6728293	0.01007845	0.04488782	0.05070725	0.01282862	0.04868487	0.002478613	0.033958	0.003606029	0.02223317	0.01333843	0.006525844	0.07064874	0.03347091	0.04147517	0.0264295	0.0927494	0.009581499	0.0001726229	0.1088381	0.06833063	0.02812385	0.006093018	0.01220449	0.04146983	0.01479489	0.0009690172	0.04159798	0.0104443	0.09111607	0.02816638	0.1063878	0.0148075	0.07136679	0.05192796	0.05287981	0.04250558	0.1641071	0.002492294	0.05505262	0.01353403	0.008489388	0.003935321	0.06018245	0.008042347	0.005126821	0.04188656	0.07162505	0.0003478201	0.01321458	0.01731661	0.05962347	0.0274587	0.04323952	0.0145618	0.01675549	0.008218213	0.006174799	0.01192576	0.01691479	0.03402695	0.01996533	0.01965053	0.004059252	0.01155767	0.008070828	0.1596913	0.01435308	0.01689	0.04075693	0.1334522	0.01356523	0.02871462	0.01294334	0.006635398	0.004440343	0.07278422	0.007348137	0.01558633	0.03432625	0.004696207	0.05313222	0.007722377	0.03200942	0.02499126	0.01519296	0.01969784	0.04995997	0.01817018	0.07599736	0.003309755	0.03042688	0.03610295	0.08273461	0.03971642	0.006427529	0.006699731	0.01184005	0.156037	0.173799	0.1715	0.176348	0.151194	0.171122	0.000953952	0.257071	0.245728	0.252668	0.244534	0.0683967	0.350423	0.914368	2.66681	3.16375
