Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
5750	-11114.19	-11182.6	68.41308	0.003252187	0.02339343	0.0271986	0.00704157	0.04034866	0.000124208	0.01933155	0.001266172	0.00807115	0.007548592	0.009900645	0.03747304	0.02165379	0.02931208	0.02560861	0.07364065	0.0118681	0.001235018	0.09918188	0.0425705	0.01983814	0.0003391504	0.008104733	0.02115622	0.005012085	6.361991e-05	0.03609363	0.0124294	0.05749284	0.02458952	0.07402418	0.01504342	0.06624786	0.06336306	0.02897877	0.03554244	0.1190059	0.006590882	0.04711162	0.003070153	0.003109999	0.01191576	0.02528097	0.003157851	0.003028802	0.02203115	0.05684027	0.000608448	0.0129553	0.01152958	0.01708214	0.001649574	0.01005591	0.03843051	0.06256835	0.02013295	0.01468832	0.05978794	0.01086123	0.0008421029	0.01282464	0.0154617	0.09501059	0.004822343	0.008174077	0.003183375	0.04960113	0.008657125	0.002723377	0.01688996	0.03325825	0.005918442	0.07226196	0.04914807	0.004667371	0.005000391	0.03971716	0.003298066	0.004546068	0.01564444	0.02722495	0.04184272	0.0142878	0.02525638	0.005686352	0.01533571	0.02214054	0.002449903	0.009279473	0.006244819	0.001663954	0.01018548	0.02142775	0.01776636	0.002997531	0.01365019	0.02062995	0.164604	0.188093	0.143792	0.162579	0.153374	0.187558	0.260629	0.252298	0.243552	0.243521	2.229554
5760	-11130.38	-11198.22	67.8456	0.006907317	0.01483289	0.03031842	0.003916366	0.04471584	6.808482e-05	0.02194281	0.002044415	0.009905778	0.01309324	0.004638743	0.03669719	0.01915776	0.03374956	0.01997482	0.07389571	0.006551776	0.00125586	0.09790867	0.05360681	0.01501404	0.0003696439	0.005120339	0.03776236	0.01397626	5.975315e-05	0.05810266	0.01013288	0.05079308	0.02590775	0.06965637	0.01570564	0.04885068	0.0503981	0.02333329	0.03024438	0.1412853	0.0132493	0.04357027	0.006165648	0.006234012	0.007409836	0.03656153	0.005777223	0.005754723	0.0191532	0.04779684	0.001689502	0.0169314	0.01303471	0.01856688	0.002843071	0.006464966	0.0441427	0.07695822	0.02216301	0.01478196	0.03635182	0.01089689	0.0006652279	0.007024843	0.01220957	0.1090716	0.008813807	0.01527002	0.002558301	0.04463199	0.004282578	0.008268426	0.01255938	0.02806855	0.01076131	0.07152123	0.04234033	0.0141154	0.001353102	0.03903786	0.002316534	0.006923103	0.008622305	0.01975923	0.05125775	0.01506072	0.02907179	0.01107478	0.0203722	0.01409431	0.0006959906	0.01558883	0.003303297	0.002259924	0.01042693	0.0198238	0.02116582	0.001475824	0.01437668	0.01640529	0.162102	0.185995	0.142188	0.172587	0.151663	0.185465	0.258779	0.252929	0.244162	0.24413	2.265021
5770	-11121.86	-11188.73	66.87017	0.005519293	0.01996453	0.02840145	0.007394431	0.03994876	0.0001449472	0.03571288	0.004378168	0.008995097	0.01322889	0.00633569	0.04187539	0.02416417	0.02282546	0.01869136	0.07198536	0.008165463	0.001204707	0.08780921	0.04114397	0.02818572	0.0007733842	0.01618318	0.02523028	0.01367917	4.802835e-05	0.05256582	0.008157827	0.07366773	0.01947159	0.07046413	0.001975963	0.05896953	0.0615003	0.03954353	0.03193354	0.1324694	0.007254474	0.03042458	0.0112533	0.01070857	0.006419488	0.03356361	0.004746638	0.002188078	0.02619941	0.05072346	0.0009512093	0.0159211	0.006872248	0.02371824	0.002452947	0.01414482	0.03145108	0.1077733	0.01702766	0.01243283	0.0305104	0.01064488	0.001105166	0.009932278	0.01668512	0.132759	0.01321715	0.02268415	0.004000001	0.03868288	0.002869774	0.003591055	0.01015896	0.03234307	0.01296693	0.08278288	0.03889397	0.007752569	0.004130927	0.03374658	0.003630568	0.01190881	0.01262972	0.02097833	0.03640436	0.02088572	0.02340023	0.004182875	0.01173169	0.01514402	0.001963691	0.01261798	0.003610857	0.001042554	0.01496577	0.01886157	0.02297449	0.006603758	0.01971455	0.0143406	0.166547	0.191094	0.146086	0.174006	0.155822	0.166445	0.258779	0.252929	0.244162	0.24413	2.325985
5780	-11119.46	-11186.91	67.44675	0.0104586	0.02810161	0.04387254	0.003218816	0.04413305	0.000187702	0.03645321	0.001969903	0.00696567	0.01174569	0.006009415	0.03250678	0.0173074	0.04471494	0.01966164	0.07941623	0.01414295	0.0009677743	0.06406403	0.05221	0.0154391	0.0002857129	0.005097379	0.02741032	0.01012861	6.131205e-05	0.03780898	0.007509623	0.05751988	0.02943351	0.08290423	0.003178762	0.03853318	0.05973481	0.0335138	0.03435434	0.1431697	0.003959833	0.04394149	0.007728216	0.005018026	0.005603603	0.04360069	0.006025505	0.003906364	0.0226061	0.04984202	0.0002918087	0.01307065	0.01581402	0.01906239	0.003451747	0.0135562	0.03288707	0.06909757	0.0123265	0.009490009	0.04575061	0.01462133	0.00240518	0.00481565	0.01413748	0.1321914	0.01566042	0.01917633	0.01079711	0.03349925	0.00594491	0.00776083	0.01238282	0.02487854	0.01253546	0.07998024	0.05055813	0.007060799	0.004057335	0.04771906	0.008600729	0.01443058	0.005615484	0.01721999	0.0362794	0.01892335	0.01129175	0.006476344	0.01672568	0.02261105	0.001072865	0.009926887	0.008651506	0.001892605	0.009751055	0.01969711	0.0115569	0.00767833	0.01449413	0.01564975	0.166715	0.191287	0.145226	0.174181	0.155979	0.166613	0.252086	0.249537	0.240887	0.25749	2.289949
5790	-11110.46	-11178.6	68.14789	0.001650221	0.02925433	0.0337898	0.007334823	0.03342398	0.000422328	0.02559715	0.004563929	0.006950274	0.01009771	0.007870267	0.03544473	0.02408444	0.02573617	0.01982212	0.05500537	0.01650701	0.001968482	0.07091116	0.05746755	0.01635129	0.00029804	0.01074052	0.02545621	0.01588829	0.0001050609	0.03650452	0.006065676	0.08675956	0.02703877	0.06722834	0.004249094	0.05142424	0.05313076	0.02685055	0.02686672	0.1294554	0.01422624	0.03654186	0.006573042	0.003425097	0.002797739	0.03434525	0.002499612	0.003672477	0.02325464	0.05767137	0.0006216403	0.01078627	0.009638423	0.01651451	0.001063024	0.01399481	0.02949896	0.07246891	0.01232857	0.008737635	0.04450972	0.008843944	0.001518068	0.005440935	0.01564556	0.1178741	0.009795404	0.01530348	0.01337906	0.05743343	0.01092555	0.005739779	0.01151022	0.03452565	0.01545143	0.07933268	0.04914995	0.00296772	0.005256176	0.05582312	0.00355861	0.01640896	0.010678	0.01875526	0.0277833	0.01484231	0.01608531	0.005775904	0.01775725	0.01912904	0.002013366	0.01812999	0.006899577	0.004109668	0.006572064	0.029869	0.01357552	0.007173898	0.01295447	0.02065565	0.16495	0.189263	0.151433	0.172338	0.157166	0.16485	0.252086	0.249537	0.240887	0.25749	2.246128
5800	-11110.18	-11178.72	68.54728	0.003126465	0.02820256	0.0347146	0.009893587	0.02551355	0.0002999739	0.02263356	0.002792093	0.009208552	0.009779348	0.005368328	0.03847656	0.02007641	0.02081065	0.01633807	0.07594713	0.01209493	0.0007979122	0.06711057	0.0545525	0.01045926	9.735988e-05	0.009330632	0.0211836	0.01020064	0.000162845	0.03726098	0.0176365	0.07540722	0.01664911	0.08084465	0.00607971	0.05019239	0.06553492	0.05189784	0.03439216	0.1180352	0.009155374	0.0399036	0.006619953	0.003530016	0.001740776	0.02932607	0.002737595	0.00358077	0.02828063	0.04955407	0.001634836	0.006235135	0.007996081	0.01649913	0.002545498	0.006950596	0.02782063	0.08219468	0.01761098	0.01574882	0.05266349	0.007232559	0.0007246371	0.01054437	0.01780638	0.1289737	0.01352825	0.01889744	0.006451368	0.0290385	0.01132093	0.00394555	0.01581295	0.04054929	0.008215694	0.07818777	0.04554462	0.01036572	0.009769845	0.04674698	0.003033844	0.003263951	0.009744754	0.01486182	0.02663811	0.008488495	0.01806217	0.009759264	0.01447359	0.01121655	0.00381354	0.01110046	0.005824971	0.002718756	0.01311705	0.03182712	0.01387705	0.004779603	0.009901747	0.02557546	0.163913	0.188073	0.167565	0.171254	0.145383	0.163813	0.250669	0.248134	0.25228	0.248917	2.221166
5810	-11116.57	-11184.61	68.03369	0.0031453	0.0257695	0.03857449	0.004992475	0.0372294	0.0006179857	0.02186571	0.01051179	0.01332634	0.01714414	0.006031607	0.04961233	0.01953967	0.0248042	0.01250107	0.06293979	0.02122446	0.001238507	0.06711057	0.04017561	0.0162756	5.115561e-05	0.01747519	0.03239624	0.009981811	6.805414e-05	0.04197594	0.01081981	0.06395024	0.02085878	0.07233919	0.01425963	0.04604133	0.04490979	0.040768	0.03469632	0.1133322	0.009520273	0.04069161	0.01101025	0.003923338	0.00316821	0.04115847	0.003911132	0.00338012	0.02462636	0.05517228	0.002618319	0.01359969	0.009976891	0.01725656	0.001240914	0.01772766	0.02998084	0.06615126	0.01783745	0.01278589	0.04623651	0.01280986	0.001216641	0.003316578	0.01428724	0.1289737	0.01069726	0.02225577	0.01647585	0.03744449	0.01025995	0.002474524	0.01635251	0.03284505	0.008090285	0.07120724	0.03302817	0.005799038	0.01012178	0.04169019	0.003145245	0.01113089	0.009735224	0.02697646	0.05802234	0.008796222	0.01992029	0.008660354	0.01404126	0.009569759	0.003963675	0.01016149	0.004839133	0.001496733	0.01371105	0.01853582	0.01610907	0.003003249	0.01805933	0.0235134	0.16094	0.184661	0.166548	0.168148	0.158862	0.160841	0.255315	0.252734	0.23842	0.253531	2.253265
5820	-11116.1	-11183.87	67.77531	0.002705163	0.02126482	0.02837988	0.008928751	0.04227753	0.0006037167	0.02976239	0.004205009	0.01095064	0.0103724	0.007828102	0.03581124	0.02225036	0.0249111	0.02787154	0.07097647	0.01193619	0.00391229	0.07925582	0.03684799	0.02003491	0.0001194113	0.01487184	0.02452154	0.0123924	3.533278e-05	0.04415517	0.01875478	0.05651861	0.02750055	0.08393093	0.007836106	0.05469679	0.05556129	0.03280865	0.03609965	0.1229327	0.008048457	0.04749453	0.003301622	0.003876861	0.00261978	0.02970448	0.001668645	0.006201373	0.03321078	0.05915164	0.005012254	0.01020787	0.007464725	0.01465822	0.006154662	0.0135259	0.02846076	0.06447069	0.01995109	0.01925106	0.0526761	0.007798368	0.001871617	0.01053743	0.01700452	0.1055702	0.0120822	0.02344901	0.01451494	0.03772451	0.008700882	0.002839379	0.01837205	0.04698699	0.01122306	0.07794794	0.04152205	0.005338399	0.006604211	0.04460786	0.00784617	0.004661634	0.006106621	0.01305078	0.03099713	0.02745931	0.01632785	0.008397868	0.009688161	0.01123124	0.002627555	0.008351677	0.001533618	0.001766916	0.006508683	0.02441236	0.01823269	0.003456372	0.01693756	0.02419079	0.164075	0.188128	0.150787	0.171304	0.161845	0.163861	0.25294	0.250382	0.245506	0.251172	2.269414
5830	-11117.09	-11185.21	68.11327	0.004293875	0.01871165	0.04333393	0.006165307	0.03998165	0.0009733144	0.02957705	0.002834445	0.01204621	0.009358679	0.01227763	0.03449	0.0242042	0.03315173	0.02966884	0.07170552	0.01570089	0.001239477	0.06386247	0.04311654	0.02456741	0.0004653426	0.005197138	0.03469384	0.007395545	4.294423e-05	0.03763651	0.006323837	0.05965794	0.02042523	0.08965016	0.01287198	0.05200238	0.05780761	0.03094141	0.04741522	0.1174145	0.007416071	0.04020999	0.004842252	0.00498134	0.003645817	0.04450325	0.002762719	0.005766504	0.01783495	0.04895699	0.002562065	0.02113101	0.01693246	0.02125235	0.002223564	0.009812752	0.02427129	0.07975962	0.01165976	0.007426373	0.03999279	0.009117569	0.002159561	0.006423852	0.01596758	0.1093514	0.01017958	0.01484374	0.006168897	0.05253067	0.01327208	0.001206799	0.02416518	0.02605229	0.006522065	0.08650077	0.0432032	0.004338024	0.002806689	0.04806696	0.006467845	0.00426899	0.01051727	0.01447818	0.02910323	0.01566182	0.02705358	0.01067928	0.006677049	0.008839377	0.001884529	0.008421168	0.002819361	0.0007713778	0.01212951	0.02239718	0.01852421	0.00823772	0.01270984	0.02462712	0.151035	0.193209	0.158393	0.155229	0.170008	0.172127	0.249859	0.251415	0.246519	0.252208	2.248292
5840	-11108.86	-11177.89	69.03779	0.00950787	0.02700938	0.02416858	0.005252193	0.03444991	0.0004785092	0.02750684	0.002259491	0.01676292	0.01231522	0.002888663	0.03426851	0.02422936	0.02150997	0.02078852	0.06532871	0.01032299	0.001514827	0.08551246	0.04321541	0.00959781	0.0002169639	0.008244686	0.03060278	0.01156668	3.195716e-05	0.05131168	0.00916322	0.05544356	0.01912503	0.06805197	0.004337417	0.04486343	0.05083881	0.02859791	0.04553526	0.1273963	0.003222681	0.04479656	0.004616443	0.004484324	0.004943223	0.0335644	0.003423706	0.006178124	0.02624889	0.04460621	0.001908254	0.01913593	0.01182783	0.04036036	0.0037844	0.00985074	0.03922909	0.0629136	0.01671723	0.01048297	0.04010558	0.01019071	0.005373366	0.01142283	0.01615605	0.1234668	0.005370096	0.01939618	0.01108286	0.04250476	0.008724998	0.006421913	0.0135725	0.03763742	0.008249517	0.06707666	0.04518289	0.006926784	0.007458992	0.04137182	0.002276146	0.004699142	0.005748701	0.01476699	0.03397948	0.01542908	0.01588652	0.007945793	0.01412278	0.01749826	0.0007688767	0.01042518	0.01414477	0.001795286	0.009728565	0.0206676	0.008301863	0.01060834	0.0107979	0.01671427	0.182667	0.187511	0.153317	0.150651	0.158804	0.16705	0.249859	0.251415	0.246519	0.252208	2.190509
5850	-11116.07	-11185.79	69.71351	0.009062035	0.02653154	0.03144647	0.007031372	0.03871364	0.0009910022	0.02137571	0.004068118	0.01615857	0.01192912	0.00649795	0.04171577	0.01762719	0.03180878	0.01580159	0.07403764	0.01173692	0.000598606	0.07815651	0.03273708	0.01025731	0.001038762	0.005797247	0.02580188	0.008569759	0.0001226283	0.03302172	0.01373713	0.07323961	0.02448698	0.06344556	0.008018507	0.05596024	0.0436072	0.02202239	0.02838109	0.1243155	0.005677888	0.04442834	0.002696983	0.006654474	0.001859437	0.03576771	0.007532994	0.000666829	0.01489831	0.04918723	0.000839035	0.01332898	0.01328827	0.02058631	0.001830032	0.00513266	0.02268554	0.06696002	0.01633976	0.015042	0.03698505	0.01112738	0.01323466	0.0122903	0.01296109	0.120187	0.007929841	0.0269802	0.004039478	0.03079472	0.008860937	0.00346045	0.02773037	0.02956331	0.01081544	0.07829024	0.04919151	0.00307244	0.008627001	0.04202375	0.004969906	0.006286282	0.008856213	0.017304	0.03671794	0.02845799	0.02430276	0.004977327	0.008568681	0.01190366	0.000389862	0.0104777	0.01190942	0.002033554	0.007379236	0.01843561	0.0118727	0.01122907	0.008090394	0.01069765	0.169957	0.190427	0.155701	0.152994	0.161274	0.169648	0.249859	0.251415	0.246519	0.252208	2.148277
5860	-11116.76	-11184.21	67.45316	0.008962856	0.02100544	0.03021391	0.007000152	0.05076465	0.0006224176	0.03324784	0.004206116	0.0123853	0.007685315	0.006946764	0.04846609	0.01116689	0.0356648	0.02520889	0.07025959	0.007123875	0.0009499987	0.07862935	0.04746541	0.01933155	0.001196569	0.013976	0.02640591	0.007896659	0.0001124951	0.05463562	0.01017099	0.0816734	0.02174057	0.08582733	0.00969267	0.0451341	0.054114	0.02384525	0.04107052	0.09816477	0.003442903	0.05900106	0.003428418	0.008684569	0.002644836	0.03207647	0.002002608	0.0004191604	0.02663484	0.05802196	0.000923834	0.00530454	0.008678045	0.01967785	0.0008068539	0.007777041	0.04051026	0.06793895	0.01385262	0.01027302	0.04469243	0.009073421	0.003575855	0.01151916	0.0119206	0.1215413	0.007192206	0.01820513	0.001972999	0.03404293	0.007742289	0.005000631	0.01578574	0.03437651	0.01058789	0.0744226	0.05246625	0.007936713	0.009770192	0.0427667	0.00550918	0.01289711	0.01018788	0.02345013	0.04337816	0.01767454	0.01929808	0.006699357	0.01368781	0.01160076	0.001453535	0.02119811	0.00379321	0.001943664	0.008838735	0.02881929	0.01874179	0.009631938	0.01637917	0.01471071	0.171623	0.182493	0.157227	0.154493	0.162854	0.17131	0.234441	0.259315	0.256569	0.249676	2.289549
5870	-11118.79	-11186.48	67.69726	0.006556341	0.02908212	0.02886077	0.01051735	0.02802981	0.000298033	0.03267028	0.004495047	0.01045021	0.01385931	0.01508693	0.04622387	0.01511327	0.0280405	0.03149544	0.06914325	0.01082487	0.0005328497	0.08316367	0.04359575	0.01595829	0.002038071	0.01027914	0.03590308	0.006791479	0.0001172782	0.06931497	0.005723793	0.06880996	0.01991563	0.08582733	0.006817149	0.05044429	0.06019639	0.03029726	0.02714545	0.1503201	0.0005449918	0.03342865	0.005571	0.006557322	0.003004924	0.03943691	0.004536853	0.0008008876	0.03767757	0.04459777	0.0007097959	0.01025643	0.007696783	0.01813443	0.0001932443	0.01101595	0.03567331	0.0728067	0.02202363	0.01415978	0.04346912	0.01282144	0.004353247	0.005087323	0.01261035	0.1167642	0.01243355	0.01319942	0.004692412	0.04100381	0.008247587	0.00214513	0.02103068	0.02255593	0.01024466	0.0602996	0.05544535	0.007790775	0.004592183	0.03839917	0.008242914	0.005126748	0.008663455	0.01326829	0.05370683	0.01413677	0.01443433	0.005941035	0.01095902	0.014967	0.002627792	0.009082328	0.004452723	0.004823045	0.01120739	0.01934102	0.01406828	0.008663558	0.01329417	0.01733366	0.171582	0.18245	0.157869	0.154015	0.162815	0.171269	0.234441	0.259315	0.256569	0.249676	2.274293
5880	-11118.81	-11187.41	68.59953	0.01024649	0.03080986	0.02825931	0.008032651	0.03743713	0.0004464135	0.01949028	0.003880836	0.01839343	0.010849	0.012617	0.03926274	0.01909568	0.03085261	0.02258885	0.07171186	0.01265403	0.0004623032	0.06208157	0.04750503	0.02002399	0.0003744849	0.01080324	0.02041875	0.005687793	0.0002023649	0.05825774	0.01238252	0.06239091	0.01879257	0.05926771	0.01158858	0.04392555	0.06019639	0.02777445	0.03367066	0.1335592	0.00064672	0.03984754	0.003830984	0.004849566	0.002087865	0.03238531	0.002119178	0.001331905	0.03066374	0.05228963	0.0004746141	0.01293029	0.01090451	0.02034021	0.0001281352	0.01204488	0.0340806	0.05233158	0.01221285	0.01676107	0.03864174	0.008929168	0.006763135	0.01262997	0.01015104	0.1167642	0.008790184	0.02010877	0.01049167	0.03703903	0.01092191	0.00258141	0.01248449	0.03053838	0.008136313	0.07402291	0.04963531	0.006282914	0.005042406	0.05970256	0.007020105	0.01447693	0.007130082	0.02388717	0.03214301	0.0154116	0.02906526	0.007703947	0.01122699	0.01367944	0.01038934	0.01236358	0.004507336	0.002822562	0.01069021	0.02201807	0.01633571	0.01313416	0.01083412	0.01514827	0.164777	0.183949	0.159166	0.15528	0.164153	0.172676	0.245474	0.260831	0.242559	0.251136	2.217901
5890	-11112.21	-11180.27	68.06531	0.004019036	0.02444606	0.0354387	0.007226675	0.04479524	0.0006319501	0.01749051	0.004228837	0.01247171	0.007481005	0.008266916	0.0451011	0.02190162	0.02235864	0.02780637	0.06692627	0.008266448	0.0004849452	0.07250661	0.05690208	0.02056334	0.0004578416	0.006504789	0.02958304	0.01128796	6.366692e-05	0.03638075	0.005997911	0.07241996	0.02475337	0.0738442	0.0129307	0.03933603	0.05103689	0.0367921	0.02840665	0.1247867	0.006835627	0.05020618	0.008617816	0.007332562	0.003616406	0.03694062	0.003366298	0.002534663	0.02024742	0.05327144	0.0006016572	0.006161295	0.009629008	0.02772038	0.0004902236	0.009957188	0.02760082	0.07500858	0.01513015	0.01235741	0.05987707	0.01452221	0.003369007	0.00539636	0.01262478	0.1284408	0.003474912	0.01204762	0.009498046	0.03349924	0.01731673	0.003755328	0.0143715	0.02681277	0.007805171	0.07402291	0.05554176	0.008283071	0.004716087	0.04559734	0.006569127	0.007131377	0.01363566	0.02651236	0.04112493	0.01544314	0.01975232	0.004294778	0.01566786	0.01623171	0.00836115	0.009967941	0.009684621	0.001660974	0.006681511	0.01869338	0.01690267	0.008006502	0.00869585	0.01377637	0.174097	0.194353	0.168168	0.164062	0.143949	0.15537	0.245474	0.260831	0.242559	0.251136	2.251289
5900	-11128.93	-11197.49	68.5534	0.005117372	0.01893959	0.02597095	0.01221058	0.0282182	0.001219532	0.03742052	0.004080161	0.01698244	0.01618057	0.01038632	0.03967391	0.01547188	0.02986471	0.02515479	0.08600567	0.0147546	0.000672599	0.06263913	0.04399809	0.02149321	0.0003062668	0.01919609	0.02601028	0.009511086	2.813201e-05	0.03600015	0.009876734	0.06605173	0.01579494	0.06597849	0.01143063	0.06727756	0.05987926	0.03515921	0.04131949	0.1403489	0.007538528	0.03260565	0.00543727	0.006698387	0.003631353	0.0277491	0.002546091	0.001775115	0.01631553	0.03825364	0.0003619476	0.01147004	0.01079306	0.0122539	0.0004884563	0.00740802	0.02514634	0.07403906	0.01282224	0.01890521	0.05200796	0.006502162	0.00521851	0.01029469	0.01461172	0.09776685	0.01203794	0.02398176	0.007742239	0.05332072	0.006829802	0.006445765	0.009726708	0.02975744	0.005406435	0.06856621	0.04820332	0.003704355	0.005218312	0.05352881	0.006079845	0.01401746	0.01097425	0.02403232	0.02932482	0.01780866	0.0161894	0.00614014	0.01850838	0.01169134	0.008857518	0.0134715	0.01135774	0.0006437817	0.01092752	0.0285978	0.009703707	0.004562842	0.007918762	0.01224168	0.167834	0.187361	0.162119	0.15816	0.138771	0.185755	0.245474	0.260831	0.242559	0.251136	2.220784
5910	-11115.61	-11183.62	68.0031	0.004226191	0.02585169	0.03936511	0.007319868	0.0486899	0.0008374314	0.03651759	0.00218393	0.01132637	0.01222023	0.00645007	0.04597914	0.0214761	0.02911316	0.02208688	0.06636232	0.009182653	0.0003549618	0.07955855	0.04357423	0.02408433	0.0004836767	0.01018059	0.01815822	0.01610178	3.255506e-05	0.04460357	0.01213788	0.06721944	0.01789381	0.07099531	0.006435752	0.0470638	0.04797528	0.02746437	0.04026313	0.1176187	0.003913898	0.03965682	0.01488573	0.007224379	0.004191961	0.03153819	0.00413805	0.00262312	0.02662708	0.04308341	0.0004947957	0.01292926	0.01156836	0.01545762	0.0001710119	0.0127318	0.03215481	0.08337659	0.01168872	0.01412364	0.04803142	0.006333692	0.004696001	0.003952732	0.01612119	0.112408	0.004476218	0.02450867	0.01198603	0.04207443	0.008309325	0.009831329	0.02223742	0.03434203	0.0103635	0.0969456	0.05680712	0.00276748	0.004367699	0.04709794	0.006355668	0.00695221	0.006683945	0.0176503	0.03242369	0.01231564	0.01229223	0.01677812	0.007681979	0.02066959	0.00587653	0.01827142	0.003983706	0.001166374	0.00689336	0.01302614	0.01452479	0.007729108	0.006080266	0.01619641	0.159912	0.16579	0.167885	0.150695	0.178731	0.176987	0.250239	0.254697	0.247268	0.247797	2.255177
